"CTRY","YEAR","CIRI","COW","ASSN","FORMOV","DOMMOV","SPEECH","ELECSD","NEW_RELFRE","WORKER"
"Switzerland",1995,611,225,2,2,2,1,2,2,1
"Switzerland",1996,611,225,2,2,2,1,2,2,2
"Switzerland",1997,611,225,2,2,2,1,2,2,2
"Switzerland",1998,611,225,2,2,2,1,2,2,2
"Switzerland",1999,611,225,2,2,2,1,2,2,2
"Switzerland",2000,611,225,2,2,2,1,2,2,2
"Switzerland",2001,611,225,2,2,2,1,2,2,2
"Switzerland",2002,611,225,2,2,2,1,2,1,2
"Switzerland",2003,611,225,2,2,2,1,2,2,2
"Switzerland",2004,611,225,2,2,2,1,2,2,2
"Switzerland",2005,611,225,2,2,2,1,2,1,2
"Switzerland",2006,611,225,2,2,2,1,2,1,2
"Switzerland",2007,611,225,2,2,2,1,2,1,1
"Switzerland",2008,611,225,2,2,2,1,2,1,1
"Switzerland",2009,611,225,2,2,2,1,2,1,1
"Switzerland",2010,611,225,2,2,2,1,2,1,2
"Switzerland",2011,611,225,2,2,2,1,2,1,1
"Syria",1981,614,652,0,1,2,0,1,1,0
"Syria",1982,614,652,0,1,2,0,0,0,0
"Syria",1983,614,652,0,0,2,0,0,0,0
"Syria",1984,614,652,0,0,2,0,1,0,0
"Syria",1985,614,652,0,0,2,0,0,0,1
"Syria",1986,614,652,0,0,2,0,0,0,1
"Syria",1987,614,652,0,0,2,0,1,1,0
"Syria",1988,614,652,0,0,2,0,0,0,0
"Syria",1989,614,652,0,0,2,0,0,1,0
"Syria",1990,614,652,0,0,2,0,1,1,0
"Syria",1991,614,652,0,0,1,0,0,0,0
"Syria",1992,614,652,0,0,0,0,0,0,0
"Syria",1993,614,652,0,0,1,0,0,0,0
"Syria",1994,614,652,0,0,1,0,0,0,0
"Syria",1995,614,652,0,0,2,0,0,1,0
"Syria",1996,614,652,0,0,1,0,0,1,0
"Syria",1997,614,652,0,0,2,0,0,1,0
"Syria",1998,614,652,0,0,1,0,0,1,0
"Syria",1999,614,652,0,0,2,0,0,0,0
"Syria",2000,614,652,0,0,1,0,0,1,0
"Syria",2001,614,652,0,0,2,0,0,0,0
"Syria",2002,614,652,0,0,1,0,0,1,0
"Syria",2003,614,652,0,0,1,0,0,1,0
"Syria",2004,614,652,1,0,0,0,0,1,0
"Syria",2005,614,652,0,0,1,0,0,0,0
"Syria",2006,614,652,0,0,1,0,0,1,0
"Syria",2007,614,652,0,1,0,0,0,0,0
"Syria",2008,614,652,0,1,0,0,0,0,0
"Syria",2009,614,652,0,1,0,0,0,0,0
"Syria",2010,614,652,0,1,0,0,0,0,0
"Syria",2011,614,652,0,1,0,0,0,0,0
"Taiwan",1981,617,713,0,1,2,1,1,0,1
"Taiwan",1982,617,713,0,1,2,1,1,1,1
"Taiwan",1983,617,713,0,1,2,1,1,1,2
"Taiwan",1984,617,713,0,1,2,1,1,0,2
"Taiwan",1985,617,713,0,2,2,1,1,1,2
"Taiwan",1986,617,713,0,1,1,1,1,1,2
"Taiwan",1987,617,713,0,1,1,1,1,1,2
"Taiwan",1988,617,713,1,1,1,1,1,1,2
"Taiwan",1989,617,713,1,1,1,1,1,2,2
"Taiwan",1990,617,713,1,1,1,1,1,2,2
"Taiwan",1991,617,713,1,1,2,1,1,2,2
"Taiwan",1992,617,713,1,1,1,1,1,2,2
"Taiwan",1993,617,713,1,1,2,1,1,2,2
"Taiwan",1994,617,713,1,1,2,1,1,2,2
"Taiwan",1995,617,713,1,1,2,1,2,2,2
"Taiwan",1996,617,713,1,2,2,1,2,2,2
"Taiwan",1997,617,713,1,2,2,1,2,2,2
"Taiwan",1998,617,713,1,2,2,2,2,2,1
"Taiwan",1999,617,713,2,2,2,2,2,2,1
"Taiwan",2000,617,713,2,2,2,1,2,2,2
"Taiwan",2001,617,713,2,2,2,2,2,2,2
"Taiwan",2002,617,713,2,2,2,2,2,2,0
"Taiwan",2003,617,713,2,2,2,2,2,2,0
"Taiwan",2004,617,713,2,2,2,1,1,2,0
"Taiwan",2005,617,713,2,2,2,1,2,2,0
"Taiwan",2006,617,713,2,2,2,1,2,2,0
"Taiwan",2007,617,713,2,2,1,1,2,2,0
"Taiwan",2008,617,713,1,2,1,1,2,2,0
"Taiwan",2009,617,713,1,2,2,2,2,2,0
"Taiwan",2010,617,713,1,2,2,2,2,2,0
"Taiwan",2011,617,713,1,2,2,1,2,2,1
"Tajikistan",1992,620,702,2,1,0,1,0,2,2
"Tajikistan",1993,620,702,0,2,1,1,0,1,2
"Tajikistan",1994,620,702,0,1,1,0,0,2,1
"Tajikistan",1995,620,702,0,1,1,0,0,2,2
"Tajikistan",1996,620,702,0,1,1,1,0,2,2
"Tajikistan",1997,620,702,0,1,1,0,0,2,1
"Tajikistan",1998,620,702,1,1,1,0,0,2,2
"Tajikistan",1999,620,702,0,1,1,0,0,1,2
"Tajikistan",2000,620,702,0,1,1,0,1,1,2
"Tajikistan",2001,620,702,0,1,1,1,0,0,2
"Tajikistan",2002,620,702,0,1,1,1,0,1,1
"Tajikistan",2003,620,702,1,1,1,0,0,0,1
"Tajikistan",2004,620,702,1,1,1,0,0,1,1
"Tajikistan",2005,620,702,1,1,1,0,0,1,1
"Tajikistan",2006,620,702,1,1,1,1,1,1,1
"Tajikistan",2007,620,702,1,2,1,0,1,0,0
"Tajikistan",2008,620,702,0,2,1,0,0,0,0
"Tajikistan",2009,620,702,0,2,1,0,0,0,0
"Tajikistan",2010,620,702,0,2,1,0,0,0,0
"Tajikistan",2011,620,702,1,2,1,1,0,0,0
"Tanzania",1981,623,510,0,1,2,1,1,2,0
"Tanzania",1982,623,510,0,1,1,0,0,1,0
"Tanzania",1983,623,510,0,1,1,0,0,2,0
"Tanzania",1984,623,510,0,0,0,0,1,2,0
"Tanzania",1985,623,510,0,1,0,0,0,2,1
"Tanzania",1986,623,510,0,1,0,0,0,2,1
"Tanzania",1987,623,510,0,1,1,1,1,2,0
"Tanzania",1988,623,510,0,0,1,1,0,2,1
"Tanzania",1989,623,510,0,0,1,0,0,2,0
"Tanzania",1990,623,510,0,0,0,1,1,2,0
"Tanzania",1991,623,510,0,1,0,1,0,2,0
"Tanzania",1992,623,510,0,0,0,1,0,1,0
"Tanzania",1993,623,510,1,1,1,1,1,2,0
"Tanzania",1994,623,510,1,0,0,1,1,2,0
"Tanzania",1995,623,510,1,1,0,1,1,2,0
"Tanzania",1996,623,510,1,1,0,1,1,2,0
"Tanzania",1997,623,510,0,1,0,0,2,2,1
"Tanzania",1998,623,510,0,1,0,1,1,1,0
"Tanzania",1999,623,510,1,1,0,1,2,1,0
"Tanzania",2000,623,510,1,0,1,0,2,1,0
"Tanzania",2001,623,510,1,1,1,1,1,0,0
"Tanzania",2002,623,510,0,0,1,1,1,0,0
"Tanzania",2003,623,510,0,0,1,1,0,0,0
"Tanzania",2004,623,510,1,1,1,0,1,1,0
"Tanzania",2005,623,510,1,1,1,0,1,1,0
"Tanzania",2006,623,510,1,1,1,0,1,1,0
"Tanzania",2007,623,510,2,1,2,0,1,1,0
"Tanzania",2008,623,510,0,1,2,1,0,1,0
"Tanzania",2009,623,510,0,1,2,1,1,1,0
"Tanzania",2010,623,510,1,1,2,1,1,1,0
"Tanzania",2011,623,510,1,2,2,0,1,1,0
"Thailand",1981,626,800,1,2,2,1,1,2,1
"Thailand",1982,626,800,1,2,2,1,1,2,1
"Thailand",1983,626,800,1,1,2,1,0,2,2
"Thailand",1984,626,800,1,2,2,1,0,2,1
"Thailand",1985,626,800,2,2,2,1,1,2,2
"Thailand",1986,626,800,2,1,2,1,1,2,2
"Thailand",1987,626,800,2,1,2,1,1,2,1
"Thailand",1988,626,800,2,1,2,1,1,1,2
"Thailand",1989,626,800,2,1,2,1,2,0,2
"Thailand",1990,626,800,1,1,2,1,1,1,1
"Thailand",1991,626,800,1,1,1,1,1,1,1
"Thailand",1992,626,800,0,0,0,1,1,1,1
"Thailand",1993,626,800,1,1,2,1,1,1,1
"Thailand",1994,626,800,1,1,2,1,1,0,1
"Thailand",1995,626,800,1,0,1,1,1,1,1
"Thailand",1996,626,800,2,0,2,1,1,1,1
"Thailand",1997,626,800,2,2,2,1,2,2,1
"Thailand",1998,626,800,2,2,2,1,2,2,1
"Thailand",1999,626,800,2,2,2,1,2,1,1
"Thailand",2000,626,800,1,2,2,1,1,1,1
"Thailand",2001,626,800,2,2,2,1,2,1,1
"Thailand",2002,626,800,2,1,2,2,2,1,0
"Thailand",2003,626,800,2,1,1,1,2,1,0
"Thailand",2004,626,800,1,1,2,1,2,1,0
"Thailand",2005,626,800,1,1,1,1,1,1,0
"Thailand",2006,626,800,0,1,1,1,0,1,0
"Thailand",2007,626,800,1,2,2,0,1,1,0
"Thailand",2008,626,800,1,2,2,0,1,0,0
"Thailand",2009,626,800,1,2,2,0,0,0,0
"Thailand",2010,626,800,1,2,2,0,0,1,0
"Thailand",2011,626,800,1,2,2,0,1,1,1
"Togo",1981,629,461,0,1,2,0,0,2,0
"Togo",1982,629,461,1,1,2,0,0,1,0
"Togo",1983,629,461,0,1,2,0,0,1,0
"Togo",1984,629,461,0,1,2,0,0,0,0
"Togo",1985,629,461,0,1,2,0,0,1,0
"Togo",1986,629,461,0,1,2,0,0,0,0
"Togo",1987,629,461,0,1,2,0,0,1,0
"Togo",1988,629,461,0,1,2,1,0,0,1
"Togo",1989,629,461,0,1,2,1,0,1,0
"Togo",1990,629,461,0,1,2,0,0,1,0
"Togo",1991,629,461,1,1,2,1,2,0,2
"Togo",1992,629,461,1,2,2,1,0,2,1
"Togo",1993,629,461,0,2,2,0,0,2,1
"Togo",1994,629,461,0,1,2,1,1,0,0
"Togo",1995,629,461,1,0,1,1,0,2,0
"Togo",1996,629,461,1,1,0,0,1,2,0
"Togo",1997,629,461,1,1,0,1,1,2,1
"Togo",1998,629,461,0,0,0,0,1,2,1
"Togo",1999,629,461,1,0,0,0,1,2,1
"Togo",2000,629,461,0,1,0,0,0,2,2
"Togo",2001,629,461,0,0,0,0,1,2,1
"Togo",2002,629,461,0,0,0,0,1,2,1
"Togo",2003,629,461,1,1,0,0,1,2,1
"Togo",2004,629,461,1,1,0,0,1,2,1
"Togo",2005,629,461,0,1,0,0,0,2,1
"Togo",2006,629,461,1,1,0,0,0,2,1
"Togo",2007,629,461,1,0,1,0,0,2,1
"Togo",2008,629,461,1,0,1,1,1,2,1
"Togo",2009,629,461,1,0,1,1,1,2,1
"Togo",2010,629,461,0,0,1,0,1,2,0
"Togo",2011,629,461,0,0,1,1,0,2,1
"Tonga",2001,632,955,2,2,2,1,0,1,0
"Tonga",2003,632,955,2,2,2,1,0,1,0
"Tonga",2004,632,955,2,2,2,1,0,1,0
"Tonga",2005,632,955,2,2,2,1,0,1,0
"Tonga",2006,632,955,2,1,2,1,0,1,0
"Tonga",2007,632,955,1,2,2,1,0,1,1
"Tonga",2008,632,955,2,2,2,1,0,2,1
"Tonga",2009,632,955,2,2,2,1,0,2,0
"Tonga",2010,632,955,2,2,2,1,1,2,0
"Tonga",2011,632,955,2,2,2,1,1,2,1
"Trinidad and Tobago",1981,635,52,2,2,2,2,2,2,1
"Trinidad and Tobago",1982,635,52,2,2,2,1,2,2,2
"Trinidad and Tobago",1983,635,52,2,2,2,1,2,2,2
"Trinidad and Tobago",1984,635,52,2,2,2,1,2,1,2
"Trinidad and Tobago",1985,635,52,2,2,2,1,2,2,2
"Trinidad and Tobago",1986,635,52,2,2,2,1,2,2,2
"Trinidad and Tobago",1987,635,52,2,2,2,1,2,2,2
"Trinidad and Tobago",1988,635,52,2,2,2,1,2,2,2
"Trinidad and Tobago",1989,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",1990,635,52,2,2,2,1,2,2,2
"Trinidad and Tobago",1991,635,52,2,2,2,2,1,2,2
"Trinidad and Tobago",1992,635,52,2,2,2,1,2,2,2
"Trinidad and Tobago",1993,635,52,2,2,2,1,2,2,2
"Trinidad and Tobago",1994,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",1995,635,52,2,2,2,2,2,2,1
"Trinidad and Tobago",1996,635,52,2,2,2,1,2,2,2
"Trinidad and Tobago",1997,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",1998,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",1999,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",2000,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",2001,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",2002,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",2003,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",2004,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",2005,635,52,2,2,2,2,2,2,2
"Trinidad and Tobago",2006,635,52,2,2,2,2,2,2,1
"Trinidad and Tobago",2007,635,52,2,2,2,2,2,2,1
"Trinidad and Tobago",2008,635,52,2,2,2,1,1,2,0
"Trinidad and Tobago",2009,635,52,2,2,2,2,1,2,0
"Trinidad and Tobago",2010,635,52,2,2,2,2,2,2,0
"Trinidad and Tobago",2011,635,52,2,2,2,1,2,2,1
"Tunisia",1982,638,616,1,1,2,1,1,1,1
"Tunisia",1983,638,616,2,2,2,0,1,2,0
"Tunisia",1984,638,616,1,2,2,1,1,1,1
"Tunisia",1985,638,616,1,2,2,0,0,0,2
"Tunisia",1986,638,616,1,1,2,0,0,1,1
"Tunisia",1987,638,616,1,1,2,1,1,1,1
"Tunisia",1988,638,616,1,1,1,1,0,0,2
"Tunisia",1989,638,616,1,1,1,1,0,1,2
"Tunisia",1990,638,616,1,1,1,0,1,1,1
"Tunisia",1991,638,616,1,1,1,0,1,0,0
"Tunisia",1992,638,616,1,1,2,1,1,1,1
"Tunisia",1993,638,616,1,1,2,1,1,0,1
"Tunisia",1994,638,616,0,1,2,0,1,1,1
"Tunisia",1995,638,616,1,1,2,0,1,1,0
"Tunisia",1996,638,616,1,1,2,1,0,1,1
"Tunisia",1997,638,616,1,1,2,0,0,1,2
"Tunisia",1998,638,616,1,1,1,0,0,1,1
"Tunisia",1999,638,616,1,1,1,1,1,1,1
"Tunisia",2000,638,616,0,1,1,0,0,1,2
"Tunisia",2001,638,616,1,1,1,1,1,0,1
"Tunisia",2002,638,616,1,1,1,1,1,1,1
"Tunisia",2003,638,616,0,0,2,0,1,0,1
"Tunisia",2004,638,616,1,0,2,0,1,0,1
"Tunisia",2005,638,616,1,0,2,0,1,0,1
"Tunisia",2006,638,616,1,0,2,0,1,0,1
"Tunisia",2007,638,616,0,1,0,0,1,0,1
"Tunisia",2008,638,616,0,1,0,0,0,0,1
"Tunisia",2009,638,616,0,1,0,0,0,0,0
"Tunisia",2010,638,616,0,1,0,0,0,0,0
"Tunisia",2011,638,616,1,2,0,1,1,0,2
"Turkey",1981,641,640,0,1,2,1,0,2,0
"Turkey",1982,641,640,0,1,2,0,1,1,0
"Turkey",1983,641,640,0,1,1,1,1,1,1
"Turkey",1984,641,640,0,1,1,1,1,0,1
"Turkey",1985,641,640,0,2,1,1,1,0,2
"Turkey",1986,641,640,0,1,1,2,1,1,1
"Turkey",1987,641,640,0,1,1,1,1,1,1
"Turkey",1988,641,640,0,1,2,2,1,0,1
"Turkey",1989,641,640,0,1,2,0,1,0,2
"Turkey",1990,641,640,0,1,2,0,1,0,1
"Turkey",1991,641,640,1,1,2,2,1,0,1
"Turkey",1992,641,640,0,1,2,1,1,0,1
"Turkey",1993,641,640,0,1,2,1,1,1,1
"Turkey",1994,641,640,0,1,2,1,1,1,1
"Turkey",1995,641,640,1,1,2,1,1,1,1
"Turkey",1996,641,640,1,2,2,1,1,1,1
"Turkey",1997,641,640,1,2,2,0,1,0,2
"Turkey",1998,641,640,0,2,1,1,1,1,1
"Turkey",1999,641,640,1,1,0,1,1,1,1
"Turkey",2000,641,640,0,1,0,0,1,1,2
"Turkey",2001,641,640,1,1,0,1,1,0,1
"Turkey",2002,641,640,1,2,0,1,1,1,0
"Turkey",2003,641,640,1,1,1,0,1,1,0
"Turkey",2004,641,640,1,1,2,0,1,0,0
"Turkey",2005,641,640,1,1,1,0,1,0,0
"Turkey",2006,641,640,1,1,2,0,1,1,0
"Turkey",2007,641,640,1,1,2,0,1,0,1
"Turkey",2008,641,640,0,1,2,0,0,0,0
"Turkey",2009,641,640,0,2,2,1,1,0,1
"Turkey",2010,641,640,0,2,2,0,1,0,1
"Turkey",2011,641,640,0,2,2,1,1,0,1
"Turkmenistan",1992,644,701,0,1,0,0,0,1,0
"Turkmenistan",1993,644,701,1,1,1,0,0,2,0
"Turkmenistan",1994,644,701,0,1,1,0,0,2,1
"Turkmenistan",1995,644,701,0,1,1,0,0,2,1
"Turkmenistan",1996,644,701,0,1,1,0,0,1,0
"Turkmenistan",1997,644,701,0,1,1,0,0,1,1
"Turkmenistan",1998,644,701,0,1,1,0,0,1,0
"Turkmenistan",1999,644,701,1,1,1,0,0,0,0
"Turkmenistan",2000,644,701,1,1,0,0,0,0,0
"Turkmenistan",2001,644,701,0,1,0,0,0,0,0
"Turkmenistan",2002,644,701,0,1,0,0,0,0,0
"Turkmenistan",2003,644,701,0,0,0,0,0,0,0
"Turkmenistan",2004,644,701,1,1,0,0,0,0,0
"Turkmenistan",2005,644,701,0,0,0,0,0,0,0
"Turkmenistan",2006,644,701,0,1,0,0,1,0,0
"Turkmenistan",2007,644,701,0,0,0,0,0,0,0
"Turkmenistan",2008,644,701,0,0,0,0,0,0,0
"Turkmenistan",2009,644,701,0,0,0,0,0,0,0
"Turkmenistan",2010,644,701,0,1,0,0,0,0,0
"Turkmenistan",2011,644,701,0,1,0,0,0,0,0
"Tuvalu",2001,647,947,2,2,2,2,2,2,2
"Tuvalu",2003,647,947,2,2,2,1,2,2,2
"Tuvalu",2004,647,947,2,2,2,2,2,2,2
"Tuvalu",2005,647,947,2,2,2,1,2,0,2
"Tuvalu",2006,647,947,2,2,2,1,2,1,2
"Tuvalu",2007,647,947,2,2,2,0,2,1,2
"Tuvalu",2008,647,947,2,2,2,0,2,1,1
"Tuvalu",2009,647,947,2,2,2,0,2,2,1
"Tuvalu",2010,647,947,2,2,2,0,2,2,1
"Tuvalu",2011,647,947,2,2,2,0,2,2,1
"Uganda",1981,650,500,1,1,0,1,0,2,1
"Uganda",1982,650,500,1,1,1,1,1,1,1
"Uganda",1983,650,500,1,1,1,1,1,0,1
"Uganda",1984,650,500,2,1,1,0,1,2,0
"Uganda",1986,650,500,1,1,2,1,0,2,2
"Uganda",1987,650,500,0,1,1,1,0,2,1
"Uganda",1988,650,500,0,1,1,1,0,2,2
"Uganda",1989,650,500,0,1,2,1,0,2,2
"Uganda",1990,650,500,0,1,2,1,1,1,1
"Uganda",1991,650,500,0,1,2,1,0,1,1
"Uganda",1992,650,500,0,1,1,1,0,2,0
"Uganda",1993,650,500,0,1,1,1,0,2,1
"Uganda",1994,650,500,0,1,2,1,1,2,1
"Uganda",1995,650,500,0,1,2,1,1,2,1
"Uganda",1996,650,500,0,1,2,1,1,2,1
"Uganda",1997,650,500,0,1,1,1,0,0,2
"Uganda",1998,650,500,0,1,1,1,1,1,1
"Uganda",1999,650,500,0,1,1,1,1,2,1
"Uganda",2000,650,500,0,1,1,1,0,0,2
"Uganda",2001,650,500,0,1,1,1,1,1,1
"Uganda",2002,650,500,1,1,1,1,1,0,0
"Uganda",2003,650,500,0,1,1,1,1,1,0
"Uganda",2004,650,500,0,1,2,1,1,1,0
"Uganda",2005,650,500,0,1,2,1,1,0,0
"Uganda",2006,650,500,1,1,2,1,1,2,0
"Uganda",2007,650,500,1,1,0,0,1,1,0
"Uganda",2008,650,500,0,1,0,0,0,0,0
"Uganda",2009,650,500,0,1,0,1,0,0,0
"Uganda",2010,650,500,0,1,1,0,1,1,0
"Uganda",2011,650,500,0,2,2,1,1,1,0
"Ukraine",1992,653,369,1,0,0,0,0,0,0
"Ukraine",1993,653,369,1,2,1,1,0,1,0
"Ukraine",1994,653,369,1,2,1,1,1,1,0
"Ukraine",1995,653,369,1,1,1,1,0,1,1
"Ukraine",1996,653,369,0,1,1,1,1,1,1
"Ukraine",1997,653,369,0,1,1,1,1,1,1
"Ukraine",1998,653,369,0,1,1,1,1,1,1
"Ukraine",1999,653,369,1,1,1,1,1,1,1
"Ukraine",2000,653,369,1,1,1,1,1,1,1
"Ukraine",2001,653,369,1,1,1,1,1,1,1
"Ukraine",2002,653,369,1,1,1,1,1,1,0
"Ukraine",2003,653,369,1,2,1,0,1,1,0
"Ukraine",2004,653,369,1,2,1,0,1,1,0
"Ukraine",2005,653,369,1,2,2,1,1,1,0
"Ukraine",2006,653,369,1,2,2,1,1,1,0
"Ukraine",2007,653,369,1,2,1,1,1,1,0
"Ukraine",2008,653,369,1,2,1,1,1,1,0
"Ukraine",2009,653,369,1,2,1,1,1,1,1
"Ukraine",2010,653,369,1,2,2,1,1,1,1
"Ukraine",2011,653,369,1,2,2,1,1,2,1
"United Arab Emirates",1981,656,696,0,0,0,1,0,0,0
"United Arab Emirates",1982,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1983,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1984,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1985,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1986,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1987,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1988,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1989,656,696,0,0,0,0,0,1,0
"United Arab Emirates",1990,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1991,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1992,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1993,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1994,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1995,656,696,0,0,0,0,0,1,0
"United Arab Emirates",1996,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1997,656,696,0,0,0,0,0,1,0
"United Arab Emirates",1998,656,696,0,0,0,1,0,1,0
"United Arab Emirates",1999,656,696,0,0,0,1,0,1,0
"United Arab Emirates",2000,656,696,0,0,0,0,0,0,0
"United Arab Emirates",2001,656,696,0,0,0,1,0,1,0
"United Arab Emirates",2002,656,696,0,0,0,1,0,0,0
"United Arab Emirates",2003,656,696,0,0,0,0,0,1,0
"United Arab Emirates",2004,656,696,1,0,0,0,0,0,0
"United Arab Emirates",2005,656,696,1,0,0,0,0,0,0
"United Arab Emirates",2006,656,696,1,0,0,0,0,0,0
"United Arab Emirates",2007,656,696,1,0,0,0,0,0,0
"United Arab Emirates",2008,656,696,0,0,0,0,0,0,0
"United Arab Emirates",2009,656,696,0,0,0,0,0,0,0
"United Arab Emirates",2010,656,696,0,0,0,0,0,0,0
"United Arab Emirates",2011,656,696,0,1,0,0,0,0,0
"United Kingdom",1981,659,200,2,2,2,1,2,2,2
"United Kingdom",1982,659,200,2,2,2,2,2,1,2
"United Kingdom",1983,659,200,2,2,1,2,2,2,2
"United Kingdom",1984,659,200,2,2,2,1,2,1,2
"United Kingdom",1985,659,200,2,2,2,2,2,2,2
"United Kingdom",1986,659,200,1,2,2,2,2,1,1
"United Kingdom",1987,659,200,2,2,2,1,2,2,2
"United Kingdom",1988,659,200,2,2,2,2,2,2,2
"United Kingdom",1989,659,200,2,2,2,2,2,2,2
"United Kingdom",1990,659,200,2,2,2,1,2,2,2
"United Kingdom",1991,659,200,2,2,2,2,2,2,0
"United Kingdom",1992,659,200,1,2,2,2,2,2,0
"United Kingdom",1993,659,200,2,2,2,2,2,2,0
"United Kingdom",1994,659,200,2,2,2,2,2,2,0
"United Kingdom",1995,659,200,1,2,2,2,2,2,0
"United Kingdom",1996,659,200,1,2,2,2,2,2,0
"United Kingdom",1997,659,200,1,2,2,2,2,2,0
"United Kingdom",1998,659,200,1,2,2,2,2,2,0
"United Kingdom",1999,659,200,1,2,2,2,2,2,1
"United Kingdom",2000,659,200,1,2,2,2,2,1,2
"United Kingdom",2001,659,200,1,2,2,2,2,1,2
"United Kingdom",2002,659,200,1,2,2,2,2,1,2
"United Kingdom",2003,659,200,2,2,2,2,2,2,2
"United Kingdom",2004,659,200,2,2,2,2,2,2,2
"United Kingdom",2005,659,200,1,2,2,2,2,2,2
"United Kingdom",2006,659,200,2,2,2,2,2,2,2
"United Kingdom",2007,659,200,2,1,2,2,2,1,2
"United Kingdom",2008,659,200,2,2,2,1,2,2,1
"United Kingdom",2009,659,200,2,2,2,2,2,2,1
"United Kingdom",2010,659,200,2,2,2,2,2,1,1
"United Kingdom",2011,659,200,2,2,2,2,2,2,1
"United States of America",1981,662,2,2,1,2,2,2,2,1
"United States of America",1982,662,2,2,1,2,2,2,2,1
"United States of America",1983,662,2,2,1,2,2,2,2,1
"United States of America",1984,662,2,2,1,2,2,2,2,1
"United States of America",1985,662,2,2,1,2,2,2,2,1
"United States of America",1986,662,2,2,1,2,2,2,2,1
"United States of America",1987,662,2,2,1,2,2,2,2,1
"United States of America",1988,662,2,2,1,2,2,2,2,1
"United States of America",1989,662,2,2,1,2,2,2,2,1
"United States of America",1990,662,2,2,1,2,2,2,2,1
"United States of America",1991,662,2,2,1,2,2,2,2,1
"United States of America",1992,662,2,2,1,2,2,2,2,1
"United States of America",1993,662,2,2,1,2,2,2,2,1
"United States of America",1994,662,2,2,1,2,2,2,2,1
"United States of America",1995,662,2,2,1,2,2,2,2,1
"United States of America",1996,662,2,2,1,2,2,2,2,1
"United States of America",1997,662,2,2,1,2,2,2,2,1
"United States of America",1998,662,2,2,1,2,2,2,2,1
"United States of America",1999,662,2,2,1,2,2,2,2,1
"United States of America",2000,662,2,2,1,2,2,2,2,1
"United States of America",2001,662,2,2,1,2,2,2,2,1
"United States of America",2002,662,2,2,1,2,2,2,2,1
"United States of America",2003,662,2,2,1,2,2,2,2,1
"United States of America",2004,662,2,2,1,2,2,2,2,1
"United States of America",2005,662,2,2,1,2,2,2,2,1
"United States of America",2006,662,2,2,1,2,2,2,2,1
"United States of America",2007,662,2,2,1,2,2,2,2,1
"United States of America",2008,662,2,2,1,2,2,2,2,1
"United States of America",2009,662,2,2,1,2,2,2,2,1
"United States of America",2010,662,2,2,1,2,2,2,2,1
"United States of America",2011,662,2,1,1,2,2,2,2,1
"Uruguay",1981,665,165,1,1,2,1,1,2,1
"Uruguay",1982,665,165,1,1,2,0,0,2,1
"Uruguay",1983,665,165,1,1,2,0,0,2,1
"Uruguay",1984,665,165,1,1,2,1,1,2,1
"Uruguay",1985,665,165,2,2,2,2,1,2,1
"Uruguay",1986,665,165,2,2,2,2,2,2,2
"Uruguay",1987,665,165,2,2,2,2,1,2,1
"Uruguay",1988,665,165,2,2,2,2,1,2,1
"Uruguay",1989,665,165,2,2,2,2,2,2,2
"Uruguay",1990,665,165,2,2,2,1,1,2,2
"Uruguay",1991,665,165,2,2,2,2,2,2,2
"Uruguay",1992,665,165,2,2,2,2,2,2,0
"Uruguay",1993,665,165,2,2,2,2,2,2,2
"Uruguay",1994,665,165,2,2,2,1,2,2,1
"Uruguay",1995,665,165,2,2,2,1,2,2,1
"Uruguay",1996,665,165,2,2,2,2,2,2,2
"Uruguay",1997,665,165,2,2,2,2,1,2,2
"Uruguay",1998,665,165,2,2,2,2,2,2,2
"Uruguay",1999,665,165,2,2,2,2,2,2,2
"Uruguay",2000,665,165,2,2,2,1,2,2,1
"Uruguay",2001,665,165,2,2,2,2,2,2,1
"Uruguay",2002,665,165,2,2,2,2,2,2,1
"Uruguay",2003,665,165,2,2,2,2,2,2,1
"Uruguay",2004,665,165,2,2,2,1,2,2,1
"Uruguay",2005,665,165,2,2,2,1,2,2,1
"Uruguay",2006,665,165,2,2,2,2,2,2,1
"Uruguay",2007,665,165,2,2,2,2,2,2,2
